Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
AC;A1;0030;MP ŠENTILJ - POÈIVALIŠÈE ŠENTILJ;0;482;674;MT Šentilj AC;QLTC8;23.516;50;17.260;81;2.492;241;133;378;2.881;2789;PLDP
AC;A1;0030;POÈIVALIŠÈE ŠENTILJ - ŠENTILJ;482;1.137;869;Šentilj AC;QLTC8;23.255;49;17.043;80;2.463;240;132;376;2.872;2779;PLDP
AC;A1;0199;PRIKLJ.ŠENTILJ S;0;842;868;Priklj. Šentilj S;QLTC8;425;1;370;0;38;2;1;2;11;11;PLDP
AC;A1;0031;ŠENTILJ  -  PESNICA;0;9.761;837;Pesnica AC;QLTC8;29.622;69;22.707;132;3.089;211;95;466;2.853;2852;PLDP
AC;A1;0065;PESNICA - DRAGUÈOVA;0;2.570;;;P;29.800;80;22.615;140;3.200;215;110;580;2.860;2961;PLDP
AC;A1;0071;DRAGUÈOVA - MB (ZRKOVSKA);0;4.452;889;Maleènik AC;QLTC8;39.122;98;26.344;243;4.624;570;204;1.227;5.812;6055;PLDP
AC;A1;0071;MB (ZRKOVSKA)  - MB (PTUJSKA);4.452;7.744;;;P;39.500;100;26.390;240;4.700;610;260;1.150;6.050;6214;PLDP
AC;A1;0066;MB (PTUJSKA) - ROGOZA;0;2.590;840;Ptujska AC;QLTC8;47.100;115;32.866;230;5.628;651;303;934;6.373;6322;PLDP
AC;A1;0066;ROGOZA - SLIVNICA;2.590;4.889;;;P;45.200;110;30.930;240;5.600;630;280;910;6.500;6397;PLDP
AC;A1;0034;SLIVNICA;0;1.757;;;P;49.980;110;36.055;245;5.860;700;350;840;5.820;5847;PLDP
AC;A1;0035;SLIVNICA - FRAM;0;1.910;802;Hoèe AC;QLTC8;49.984;112;36.058;245;5.861;701;349;839;5.819;5845;PLDP
AC;A1;0134;PRIKLJ. FRAM  -  MB;0;1.000;848;Priklj. Fram-MB;QLTC8;6.276;31;4.913;23;570;63;50;88;538;555;PLDP
AC;A1;0134;PRIKLJ. FRAM -  CE;1.000;1.193;849;Priklj. Fram-CE;QLTC8;2.630;6;1.777;22;376;48;24;79;298;341;PLDP
AC;A1;0036;FRAM - SL.BISTRICA-SEVER;0;6.785;2005;Polskava AC;QLTC8;46.338;87;32.922;244;5.667;686;323;830;5.579;5631;PLDP
AC;A1;0036;SL.BISTRICA - SEVER-JUG;6.785;9.733;2006;Sl.Bistrica AC;QLTC8;46.079;111;32.402;227;5.736;717;389;851;5.646;5722;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J. - MB;0;400;856;Priklj. Sl.Bistrica-MB;QLTC8;10.622;23;8.847;52;1.026;139;99;84;352;464;PLDP
AC;A1;0135;PRIKLJ. SL. BISTRICA J - CE;400;1.275;857;Priklj. Sl.Bistrica-CE;QLTC8;5.293;13;4.302;25;594;78;45;50;186;247;PLDP
AC;A1;0037;SL.BISTRICA - SL.KONJICE;0;9.117;838;Preloge AC;QLTC8;40.750;101;27.857;200;5.304;656;335;817;5.480;5505;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE - MB;0;900;844;CP Sl.Konjice-MB;Prazno;5.900;20;4.803;50;554;191;65;67;150;290;PLDP
AC;A1;0136;PRIKLJ. SL. KONJICE - CE;900;1.510;845;CP Sl.Konjice-CE;Prazno;4.350;15;3.795;55;150;150;60;65;60;205;PLDP
AC;A1;0038;SL.KONJICE - DRAMLJE;0;10.886;896;Pletovarje AC;QLTC8;39.200;96;26.849;205;4.900;615;330;815;5.390;5420;PLDP
AC;A1;0137;PRIKLJ. DRAMLJE - MB;0;600;846;Dramlje-MB;QLTC8;2.331;7;1.829;3;321;45;29;17;80;104;PLDP
AC;A1;0137;PRIKLJ. DRAMLJE - CE;600;1.048;847;Dramlje-CE;QLTC8;5.351;13;4.491;8;581;68;54;29;107;155;PLDP
AC;A1;0039;DRAMLJE - LJUBEÈNA;0;6.436;1029;Zima AC;QLTC8;42.333;103;29.424;213;5.315;685;347;826;5.420;5486;PLDP
AC;A1;0039;LJUBEÈNA - CELJE;6.436;8.438;1030;Celje Center-V AC;QLTC8;42.727;108;29.707;210;5.357;690;382;834;5.439;5519;PLDP
AC;A1;0040;CELJE - CELJE ZAHOD;0;5.261;648;Lopata AC;QLTC8;46.650;115;32.643;216;5.988;811;428;928;5.521;5718;PLDP
AC;A1;0040;CELJE ZAHOD - ARJA VAS;5.261;7.509;1031;Arja vas AC;QLTC8;51.997;141;37.501;243;6.141;907;476;920;5.668;5895;PLDP
AC;A1;0041;ARJA VAS - ŠEMPETER;0;7.511;1006;Gotovlje AC;QLTC8;48.180;147;34.200;238;5.832;747;445;867;5.704;5818;PLDP
AC;A1;0041;ŠEMPETER - ŠENTRUPERT;7.511;9.651;;;P;45.800;120;31.830;230;5.950;770;350;930;5.620;5769;PLDP
AC;A1;0042;ŠENTRUPERT - VRANSKO;0;7.898;839;Vransko AC;QLTC8;44.662;110;30.599;230;6.041;784;352;985;5.561;5771;PLDP
AC;A1;0043;VRANSKO - TROJANE;0;9.921;836;Jasovnik AC;QLTC8;42.807;97;29.760;237;5.241;681;318;861;5.612;5673;PLDP
AC;A1;0067;TROJANE  -  BLAGOVICA;0;8.706;1007;Podmilj AC;QLTC8;45.837;68;32.694;228;5.519;626;345;987;5.370;5568;PLDP
AC;A1;0142;PRIKLJ.BLAGOVICA - CE;0;200;842;CP Blagovica-CE;Prazno;627;16;342;3;175;16;40;20;15;49;PLDP
AC;A1;0142;PRIKLJ. BLAGOVICA - LJ;200;520;843;CP Blagovica-LJ;Prazno;1.920;60;1.452;3;240;50;15;25;75;103;PLDP
AC;A1;0044;BLAGOVICA - LUKOVICA;0;8.821;834;Kompolje AC;QLTC8;47.130;112;33.804;228;5.584;660;320;992;5.430;5621;PLDP
AC;A1;0044;LUKOVICA - KRTINA;8.821;12.457;;;P;48.982;140;35.403;239;5.728;683;354;980;5.455;5658;PLDP
AC;A1;0169;PRIKLJ. LUKOVICA ;0;2.306;831;CP Lukovica-LJ;Prazno;2.600;15;2.182;5;255;25;18;35;65;98;PLDP
AC;A1;0143;PRIKLJ. KRTINA;0;340;851;Priklj. Krtina-CE;QLTC8;1.914;5;1.436;20;186;84;15;34;134;179;PLDP
AC;A1;0143;PRIKLJ. KRTINA;340;761;835;Priklj. Krtina-LJ;QLTC8;5.500;37;4.752;3;458;47;37;17;149;163;PLDP
AC;A1;0045;KRTINA - DOMŽALE;0;3.505;1045;Domžale AC;QLTC8;52.568;172;38.816;222;6.000;646;376;866;5.470;5565;PLDP
AC;A1;0046;DOMŽALE - ŠENTJAKOB;0;5.381;830;Pšata AC;QLTC8;60.416;164;45.946;227;6.640;637;377;828;5.597;5639;PLDP
AC;A1;0047;ŠENTJAKOB - SNEBERJE;0;1.159;;;P;70.500;170;55.330;250;7.000;800;420;880;5.650;5804;PLDP
AC;A1;0047;SNEBERJE - LJ (ZADOBRAVA);1.159;1.545;2401;Sneberje AC;QLTC8;72.733;217;56.443;261;7.775;898;507;940;5.692;5955;PLDP
AC;A1;0047;LJ (ZADOBRAVA) - R LJ ZADOBROVA;1.545;2.866;1005;Zadobrova AC;QLTC8;41.386;135;31.261;119;4.656;527;312;575;3.801;3863;PLDP
AC;A1;0146;RAZCEP LJ ZADOBROVA;0;1.730;1001;Razcep Zadobrova-MB;QLTC8;31.287;77;25.166;142;3.100;369;195;365;1.873;2077;PLDP
AC;A1;0146;RAZCEP LJ ZADOBROVA;1.730;3.161;1003;Razcep Zadobrova-LJvzh;QLTC8;27.500;70;25.261;14;1.200;300;250;105;300;514;PLDP
AC;A1;0048;R LJ ZADOBROVA - IND. CONA MOSTE;0;536;;;P;73.000;140;59.390;100;7.300;750;480;590;4.250;4353;PLDP
AC;A1;0048;LJ (IND. CONA MOSTE - ZALOŠKA);536;1.331;;;P;71.500;135;58.095;110;7.200;800;530;530;4.100;4225;PLDP
AC;A1;0049;LJ (ZALOŠKA - LITIJSKA);0;1.275;;;P;67.000;130;53.611;135;7.150;850;554;510;4.060;4217;PLDP
AC;A1;0050;LJ (LITIJSKA - MALENCE);0;3.460;180;V Obvoznica;QLTC8;65.315;146;51.702;132;7.121;831;544;785;4.054;4421;PLDP
AC;A1;0050;LJ (LITIJSKA - MALENCE);3.460;3.981;1018;R Malence (LJvzh-LJjug);QLTC8;41.849;143;31.975;117;4.553;548;400;517;3.596;3688;PLDP
AC;A1;0119;RAZCEP LJ MALENCE;0;1.098;1020;Razcep Malence-NM;QLTC8;23.500;60;20.081;27;2.151;260;169;178;574;763;PLDP
AC;A1;0019;LJ (MALENCE - DOLENJSKA C.);0;457;2408;Debeli hrib AC;QLTC8;77.629;248;60.822;354;8.037;833;578;992;5.765;6126;PLDP
AC;A1;0118;PRIKLJ. LJ J (DOLENJSKA C.);0;935;1049;Priklj. LJ J-Malence;QLTC8;17.390;52;14.986;123;1.589;182;122;83;253;456;PLDP
AC;A1;0118;PRIKLJ. LJ J (DOLENJSKA C.);935;1.402;1056;Priklj. LJ J-Kozarje;QLTC8;5.988;31;4.831;8;749;77;69;46;177;233;PLDP
AC;A1;0018;LJ (DOLENJSKA  -  PERUZIJEVA);0;2.098;2409;Barjanska AC;QLTC8;66.226;228;50.668;241;7.192;729;525;955;5.688;5904;PLDP
AC;A1;0018;LJ (PERUZIJEVA - BARJANSKA);2.098;3.937;178;J Obvoznica;QLTC8;72.328;139;57.167;268;6.824;791;471;1.084;5.584;5941;PLDP
AC;A1;0017;LJ (BARJANSKA  -  VIÈ);0;2.753;;;P;69.000;120;54.610;280;6.200;780;480;1.030;5.500;5838;PLDP
AC;A1;0016;LJ (VIÈ  -  KOZARJE);0;803;2403;Dolgi most AC;QLTC8;78.470;253;61.634;420;8.211;774;480;980;5.718;6073;PLDP
AC;A1;0051;LJ ( KOZARJE - RAZEP KOZARJE);0;838;1016;R Kozarje (LJjug-KP);QLTC8;40.999;147;29.890;331;4.292;415;256;723;4.945;4991;PLDP
AC;A1;0051;LJ (RAZEP KOZARJE) - BREZOVICA;838;2.408;2404;Majlond AC;QLTC8;81.099;277;62.068;471;8.282;830;556;1.123;7.492;7686;PLDP
AC;A1;0052;BREZOVICA - VRHNIKA;0;12.427;854;Drenov Griè AC;QLTC8;68.487;219;50.226;460;7.900;730;459;1.125;7.368;7516;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - LJ;0;1.120;858;CP Vrhnika-LJ;Prazno;12.500;69;10.652;99;860;165;200;175;280;555;PLDP
AC;A1;0150;PRIKLJ. VRHNIKA - KP;1.120;1.321;859;CP Vrhnika-KP;Prazno;3.423;20;2.638;5;318;94;80;171;97;275;PLDP
AC;A1;0053;VRHNIKA - LOGATEC;0;8.282;1013;Verd AC;QLTC8;59.410;170;42.212;366;7.358;659;339;1.121;7.185;7236;PLDP
AC;A1;0151;PRIKLJ. LOGATEC;0;2.437;805;CP Logatec;Prazno;9.300;85;7.305;30;950;250;150;290;240;575;PLDP
AC;A1;0054;LOGATEC - UNEC;0;10.411;897;Laze AC;QLTC8;55.464;176;39.605;358;6.116;613;304;1.137;7.155;7190;PLDP
AC;A1;0152;PRIKLJ. UNEC - LJ;0;404;824;Priklj. Unec-LJ;QLTC8;5.111;17;4.269;20;513;77;40;40;135;192;PLDP
AC;A1;0152;PRIKLJ. UNEC - KP;404;788;825;Priklj. Unec-KP;QLTC8;2.748;10;2.064;8;334;61;43;38;190;222;PLDP
AC;A1;0055;UNEC - POSTOJNA;0;11.378;822;Ravbarkomanda AC;QLTC8;52.630;176;35.545;337;7.177;646;308;997;7.444;7308;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA - LJ;0;900;826;Priklj. Postojna-LJ;QLTC8;10.430;70;8.250;69;1.317;165;89;70;400;508;PLDP
AC;A1;0153;PRIKLJ. POSTOJNA - KP;900;1.178;827;Priklj. Postojna-KP;QLTC8;4.704;17;3.789;18;567;72;40;33;168;210;PLDP
AC;A1;0056;POSTOJNA - RAZDRTO;0;9.581;2105;Studenec AC;QLTC8;47.002;126;31.156;287;6.442;555;262;960;7.214;7014;PLDP
AC;A1;0056;RAZDRTO - NANOS;9.581;11.179;2106;Razdrto AC;QLTC8;47.724;124;31.677;301;6.540;568;280;973;7.261;7083;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO - LJ;0;250;828;Priklj. Razdrto-LJ;QLTC8;987;10;692;3;120;21;42;15;84;103;PLDP
AC;A1;0197;PRIKLJ. RAZDRTO - KP;250;731;829;Priklj. Razdrto-KP;QLTC8;1.718;7;1.222;17;219;35;60;27;131;170;PLDP
AC;A1;0154;RAZCEP NANOS;0;370;894;Razcep Nanos  - LJ;QLTC8;15.663;34;9.416;84;1.790;268;122;489;3.460;3346;PLDP
AC;A1;0154;RAZCEP NANOS;370;1.663;895;Razcep Nanos  - KP;QLTC8;2.801;10;2.243;9;334;46;19;14;126;140;PLDP
AC;A1;0057;NANOS  -  SENOŽEÈE;0;5.461;1023;Goli vrh AC;QLTC8;35.211;81;25.699;248;4.256;342;179;635;3.771;3874;PLDP
AC;A1;0155;PRIKLJ. SENOŽEÈE ;0;1.781;818;CP Senožeèe;Prazno;1.700;45;1.030;30;300;40;80;35;140;202;PLDP
AC;A1;0058;SENOŽEÈE  -   GABRK;0;4.371;812;Èebulovica AC;QLTC8;34.470;111;25.139;262;3.971;334;177;604;3.872;3936;PLDP
AC;A1;0059;GABRK  -  DIVAÈA;0;2.878;2109;Divaèa AC;QLTC8;28.055;105;21.716;134;3.188;262;152;439;2.059;2232;PLDP
AC;A1;0157;PRIKLJ. DIVAÈA;0;540;808;Priklj. Divaèa -LJ;QLTC8;1.722;8;1.348;12;169;32;10;26;117;136;PLDP
AC;A1;0157;PRIKLJ. DIVAÈA;540;2.231;809;Priklj. Divaèa-KP;QLTC8;2.631;10;1.981;10;199;79;104;17;231;266;PLDP
AC;A1;0060;DIVAÈA - KOZINA;0;7.158;2101;Kozina AC;QLTC8;28.792;105;22.212;133;3.193;307;244;431;2.167;2357;PLDP
AC;A1;0158;PRIKLJ. KOZINA - LJ;0;700;821;Priklj. Kozina-LJ;QLTC8;3.903;15;2.781;16;463;101;61;68;398;437;PLDP
AC;A1;0158;PRIKLJ. KOZINA - KP;700;2.219;823;Priklj. Kozina-KP;QLTC8;4.438;17;3.543;30;414;71;32;38;293;319;PLDP
AC;A1;0061;KOZINA - KASTELEC;0;8.598;893;Ravne AC;QLTC8;29.274;107;22.943;140;3.138;275;214;400;2.057;2229;PLDP
AC;A1;0061;KASTELEC - ÈRNI KAL;8.598;11.815;;;P;29.700;110;23.440;140;3.050;270;230;400;2.060;2235;PLDP
AC;A1;0062;ÈRNI KAL  -  RAZCEP SERMIN;0;6.662;803;Dekani AC;QLTC8;30.508;128;24.353;141;2.899;255;267;396;2.069;2248;PLDP
AC;A1;0062;RAZCEP SERMIN  -  H5;6.662;7.112;;;P;29.500;125;23.370;140;2.890;250;260;395;2.070;2243;PLDP
AC;A2;0001;MP KARAVANKE - HRUŠICA;0;5.351;673;MT Karavanke;QLTC8;12.867;43;9.335;134;1.784;99;37;286;1.149;1289;PLDP
AC;A2;0002;HRUŠICA - LIPCE;0;7.166;1037;Jesenice AC;QLTC8;18.430;88;14.152;138;2.288;178;64;334;1.188;1396;PLDP
AC;A2;0003;LIPCE - LESCE;0;7.949;646;Lipce AC;QLTC8;26.389;104;21.131;151;2.975;219;130;350;1.329;1568;PLDP
AC;A2;0103;PRIKLJ. LESCE - JESENICE;0;545;810;Priklj. Lesce-Jesenice;QLTC8;6.069;28;5.243;27;594;56;31;17;73;120;PLDP
AC;A2;0103;PRIKLJ. LESCE - KRANJ;545;1.130;811;Priklj. Lesce-Kranj;QLTC8;12.754;53;10.956;65;1.382;101;68;33;96;206;PLDP
AC;A2;0004;LESCE - RADOVLJICA;0;3.780;1036;Radovljica AC;QLTC8;33.074;129;26.844;189;3.763;264;167;366;1.352;1654;PLDP
AC;A2;0004;RADOVLJICA - BREZJE;3.780;6.714;1035;Brezje AC;QLTC8;39.200;280;32.170;200;4.200;340;240;370;1.400;1753;PLDP
AC;A2;0005;BREZJE - PODTABOR;0;5.002;1034;Ljubno AC;QLTC8;41.142;148;33.966;294;4.410;360;205;379;1.380;1804;PLDP
AC;A2;0006;PODTABOR - NAKLO;0;3.567;1044;Podbrezje AC;QLTC8;46.892;68;38.928;310;5.064;380;316;398;1.428;1915;PLDP
AC;A2;0006;NAKLO - KRANJ Z;3.567;7.273;647;Naklo AC;QLTC8;46.692;166;39.209;228;4.698;376;231;390;1.394;1792;PLDP
AC;A2;0007;KRANJ Z - KRANJ V;0;5.692;1033;Kranj Z - Kranj V;QLTC8;41.367;133;34.733;220;3.935;348;208;345;1.445;1773;PLDP
AC;A2;0008;KRANJ V  -  BRNIK;0;3.898;1032;Voklo AC;QLTC8;48.698;175;40.381;230;5.432;441;220;382;1.437;1839;PLDP
AC;A2;0009;BRNIK  -  VODICE;0;5.246;850;Voglje AC;QLTC8;52.483;173;43.414;237;6.077;459;246;396;1.481;1906;PLDP
AC;A2;0010;VODICE  - LJ ( ŠMARTNO);0;6.966;853;Povodje AC;QLTC8;58.213;190;48.417;279;6.430;619;280;433;1.565;2093;PLDP
AC;A2;0011;LJ (ŠMARTNO  -   BROD);0;2.373;;;P;59.700;195;49.800;280;6.500;625;290;440;1.570;2109;PLDP
AC;A2;0012;LJ (BROD - ŠENTVID);0;511;;;P;57.000;190;47.240;270;6.300;600;300;450;1.650;2170;PLDP
AC;A2;0013;LJ (ŠENTVID - PODUTIK);0;3.057;832;Kamna Gorica AC;QLTC8;59.975;220;49.446;153;6.866;621;406;491;1.772;2263;PLDP
AC;A2;0013;LJ (PODUTIK - KOSEZE);3.057;3.460;;;P;57.500;225;47.375;160;6.500;600;400;480;1.760;2240;PLDP
AC;A2;0113;RAZCEP KOSEZE;0;878;1011;Razcep Koseze-LJsev;QLTC8;14.744;45;12.541;20;1.446;145;111;82;354;449;PLDP
AC;A2;0014;RAZCEP KOSEZE - KOSEZE ;0;673;1009;R Koseze (KR-Brdo);QLTC8;41.308;179;33.388;139;5.056;454;283;403;1.406;1792;PLDP
AC;A2;0014;LJ (KOSEZE  -  BRDO);673;1.762;2402;Griè AC;QLTC8;90.189;320;74.344;233;9.666;944;625;705;3.352;3935;PLDP
AC;A2;0015;LJ (BRDO  -  KOZARJE);0;1.700;855;Bokalce AC;QLTC8;78.224;277;63.560;218;8.763;860;522;701;3.323;3834;PLDP
AC;A2;0015;LJ (KOZARJE) - RAZCEP KOZARJE;1.700;2.402;1017;R Kozarje (LJBrdo-LJjug);QLTC8;37.471;106;31.744;90;3.918;359;224;257;773;1083;PLDP
AC;A2;0115;RAZCEP LJ KOZARJE;0;1.298;1015;Razcep Kozarje-KP;QLTC8;40.100;130;32.225;140;3.990;415;300;400;2.500;2657;PLDP
AC;A2;0020;LJ (MALENCE)  -  RAZCEP MALENCE;0;484;1019;R Malence (LJjug-NM);QLTC8;35.718;104;28.786;238;3.481;284;177;476;2.172;2441;PLDP
AC;A2;0020;RAZCEP MALENCE  -  ŠMARJE-SAP;484;6.037;645;Šmarje Sap AC;QLTC8;59.236;116;49.834;283;4.844;542;304;593;2.720;3130;PLDP
AC;A2;0021;ŠMARJE SAP - CIKAVA;0;1.779;;;P;56.000;110;47.080;280;4.600;460;280;570;2.620;2996;PLDP
AC;A2;0021;CIKAVA - GROSUPLJE;1.779;3.871;1014;Hrastje AC;QLTC8;47.923;129;38.764;237;4.917;452;271;562;2.591;2931;PLDP
AC;A2;0022;GROSUPLJE - VIŠNJA GORA;0;6.740;;;P;44.000;100;35.280;230;4.600;430;240;570;2.550;2882;PLDP
AC;A2;0022;VIŠNJA GORA - IVANÈNA GORICA;6.740;13.038;601;Višnja Gora AC;QLTC8;42.914;102;34.635;228;4.223;422;223;564;2.517;2840;PLDP
AC;A2;0023;IVANÈNA GORICA - BIÈ;0;6.922;870;Dob AC;QLTC8;34.176;75;26.757;200;3.657;341;186;580;2.380;2685;PLDP
AC;A2;0072;BIÈ - TREBNJE Z;0;7.403;;;P;33.000;75;25.808;190;3.557;280;180;530;2.380;2617;PLDP
AC;A2;0072;TREBNJE Z - TREBNJE V;7.403;14.384;;;P;29.000;60;22.280;100;3.400;250;160;470;2.280;2410;PLDP
AC;A2;0024;TREBNJE V - PRIKLJ. MIRNA PEÈ;0;4.557;;;P;32.500;65;25.695;180;3.400;270;170;430;2.290;2451;PLDP
AC;A2;0024;PRIKLJ. MIRNA PEÈ  -  NM PRIKLJ. Z;4.557;10.845;806;Zagorica AC;QLTC8;31.153;63;24.211;177;3.488;283;175;433;2.323;2484;PLDP
AC;A2;0024;NM PRIKLJ. Z - NM PRIKLJ. V;10.845;13.170;;;P;25.000;60;19.635;150;2.300;210;145;400;2.100;2225;PLDP
AC;A2;0025;NM PRIKLJ.V - KRONOVO;0;6.338;1021;Novo mesto V AC;QLTC8;26.103;55;20.549;169;2.505;235;148;368;2.074;2200;PLDP
AC;A2;0026;KRONOVO - DOBRUŠKA VAS;0;6.040;602;Draga AC;QLTC8;24.800;60;19.235;160;2.580;230;145;330;2.060;2150;PLDP
AC;A2;0027;DOBRUŠKA VAS  -  SMEDNIK;0;5.896;;;P;23.400;60;18.225;165;2.200;220;140;340;2.050;2148;PLDP
AC;A2;0027;SMEDNIK   -  DRNOVO;5.896;13.651;875;Drnovo AC;QLTC8;22.800;52;17.661;170;2.161;224;123;354;2.055;2162;PLDP
AC;A2;0418;PRIKLJ. DRNOVO - NM;0;2.300;873;Priklj. Drnovo-NM;QLTC8;5.792;14;4.801;9;569;103;63;63;170;247;PLDP
AC;A2;0418;PRIKLJ. DRNOVO - ÈATEŽ;2.300;2.744;874;Priklj. Drnovo-Èatež;QLTC8;2.347;4;1.909;8;237;27;17;23;122;136;PLDP
AC;A2;0028;DRNOVO  -  BREŽICE;0;11.718;2302;Brežice AC;QLTC8;19.416;44;14.841;169;1.828;149;78;312;1.995;2040;PLDP
AC;A2;0029;BREŽICE - PRIKLJ. OBREŽJE;0;7.008;512;Èatež AC;QLTC8;17.042;44;12.879;162;1.497;126;51;306;1.977;1999;PLDP
AC;A2;0029;PRIKLJ. OBREŽJE  - OBREŽJE TERMINAL;7.008;7.971;;;P;14.500;35;11.175;165;700;95;50;330;1.950;1987;PLDP
AC;A2;0029;OBREŽJE TERMINAL - MP OBREŽJE;7.971;8.517;511;MP Obrežje;QLTC8;12.669;32;9.088;165;954;93;45;325;1.967;1995;PLDP
AC;A3;0068;GABRK - SEŽANA V;0;7.959;813;Dane AC;QLTC8;11.390;22;6.849;129;1.244;171;84;270;2.621;2487;PLDP
AC;A3;0069;SEŽANA V - SEŽANA Z;0;2.703;;;P;8.500;25;4.361;120;950;150;54;240;2.600;2422;PLDP
AC;A3;0070;SEŽANA Z  -  FERNETIÈI;0;950;863;Sežana AC;QLTC8;7.813;25;4.230;118;765;82;33;248;2.312;2169;PLDP
AC;A3;0070;FERNETIÈI - MP FERNETIÈI;950;1.579;653;MT Fernetièi;QLTC8;15.800;130;11.195;120;1.100;150;55;300;2.750;2591;PLDP
AC;A3;0486;PRIKLJ. FERNETIÈI;0;628;864;Priklj. Fernetièi;QLTC8;7.632;175;6.670;20;381;62;19;17;288;284;PLDP
AC;A4;0091;SLIVNICA - LETALIŠÈE MB;0;2.365;;;P;27.900;75;22.490;25;2.850;290;135;295;1.740;1787;PLDP
AC;A4;0091;LETALIŠÈE MB - MARJETA;2.365;6.724;;;P;27.700;70;22.265;110;2.800;280;135;295;1.745;1847;PLDP
AC;A4;0091;MARJETA - ZLATOLIÈJE;6.724;11.493;890;Prepolje AC;QLTC8;26.613;69;21.146;107;2.852;277;136;293;1.733;1834;PLDP
AC;A4;0091;ZLATOLIÈJE - HAJDINA;11.493;15.560;;;P;25.000;65;20.550;65;2.000;200;120;290;1.710;1753;PLDP
AC;A4;0092;HAJDINA - DRAŽENCI;0;4.512;;;P;23.000;30;18.970;60;1.800;170;120;250;1.600;1620;PLDP
AC;A4;0093;DRAŽENCI -PODLEHNIK;0;5.905;1008;Podlehnik AC;QLTC8;13.887;44;10.818;91;1.408;83;40;136;1.267;1229;PLDP
AC;A4;0094;PODLEHNIK - GRUŠKOVJE ;0;8.634;1022;Gruškovje AC;QLTC8;11.195;93;8.483;94;1.171;56;84;107;1.107;1086;PLDP
AC;A5;0806;DRAGUÈOVA - PERNICA;0;6.174;877;Draguèova AC;QLTC8;28.700;65;19.863;165;3.362;370;195;580;4.100;4047;PLDP
AC;A5;0806;PERNICA - LENART;6.174;11.330;1050;Zamarkova AC;QLTC8;27.976;52;19.582;174;3.106;320;158;524;4.060;3948;PLDP
AC;A5;0463;PRIKLJ.PERNICA - MB;0;220;878;PR Pernica - MB;QLTC10;1.359;3;1.174;1;140;14;12;4;11;21;PLDP
AC;A5;0463;PRIKLJ.PERNICA - MS;220;419;879;PR Pernica - MS;QLTC10;1.024;2;903;2;94;8;7;2;6;13;PLDP
AC;A5;0807;LENART - SV.TROJICA;0;5.018;1051;Lormarje AC;QLTC8;22.720;45;14.834;133;2.671;287;140;546;4.064;3923;PLDP
AC;A5;0808;SV. TROJICA - PRIKLJ. CERKVENJAK;0;4.560;1052;Brengova;QLTC8;21.988;44;14.282;137;2.609;285;131;508;3.992;3834;PLDP
AC;A5;0808;PRIKLJ. CERKVENJAK - SV. JURIJ OB ŠÈAVNICI;4.560;12.521;1053;Cenkova AC;QLTC8;20.719;43;13.066;128;2.550;288;130;515;3.999;3839;PLDP
AC;A5;0809;SV.JURIJ OB ŠÈAVNICI - VUÈJA VAS;0;8.510;1054;Dragotinci AC;QLTC8;19.170;40;11.612;120;2.418;268;134;542;4.036;3880;PLDP
AC;A5;0174;PRIKLJ. VUÈJA VAS - MB;0;400;881;Priklj. Vuèja vas-MB;QLTC10;2.292;5;1.758;7;288;42;32;35;125;157;PLDP
AC;A5;0174;PRIKLJ. VUÈJA VAS  - MS;400;819;882;Priklj. Vuèja vas-MS;QLTC10;1.633;4;1.313;3;171;20;20;15;87;97;PLDP
AC;A5;0810;VUÈJA VAS - MURSKA SOBOTA;0;6.571;841;Vuèja vas AC;QLTC8;18.436;40;11.168;114;2.293;241;121;486;3.973;3767;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA - MB;0;2.417;887;Priklj. MS-MB;QLTC8;5.223;11;4.303;15;574;81;68;41;130;197;PLDP
AC;A5;0175;PRIKLJ. MURSKA SOBOTA - LENDAVA;2.417;3.156;888;Priklj. MS-Lendava;QLTC8;1.637;3;1.339;2;120;13;18;21;121;126;PLDP
AC;A5;0811;MURSKA SOBOTA - LIPOVCI;0;3.755;2009;Rakièan AC;QLTC8;14.856;33;8.203;101;1.839;175;75;466;3.964;3698;PLDP
AC;A5;0812;LIPOVCI - GANÈANI;0;4.290;1055;Ganèani;QLTC8;14.956;34;8.530;100;1.750;152;88;420;3.882;3592;PLDP
AC;A5;0812;GANÈANI - TURNIŠÈE;4.290;9.536;1047;Dolinsko AC;QLTC8;14.307;31;7.901;101;1.724;167;64;459;3.860;3603;PLDP
AC;A5;0813;TURNIŠÈE - DOLGA VAS;0;9.628;1048;Mostje AC;QLTC8;13.548;30;7.293;99;1.617;141;63;437;3.868;3582;PLDP
AC;A5;0814;DOLGA VAS - LENDAVA;0;3.963;884;Lendava AC;QLTC8;11.660;25;6.581;100;1.570;153;70;271;2.890;2673;PLDP
