Kat. ceste;Štev. ceste;Štev. odseka;Prometni odsek;Stac. zaèetka;Stac. konca;Števno mesto;Ime števnega mesta;Tip   štetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov.  < 3,5t;Sr. tov.  3,5-7t;Tež. tov. nad 7t;Tov. s prik.;Vlaèilci;Dnevni NOO;Tip
R2;405;6845;DIVAÈA - FAMLJE;0;5.552;59;Vremski Britof 1;MWTC1;2.100;15;1.759;4;130;35;50;17;90;101;PLDP
R2;405;1022;FAMLJE - RIBNICA;0;11.967;210;Buje;QLTC10;1.149;22;931;7;99;16;13;7;54;51;PLDP
R2;406;1405;DEKANI  -  R.ŠKOFIJE;0;1.085;;;P;5.200;180;4.697;34;240;25;15;1;8;33;PLDP
R2;406;1407;R.ŠKOFIJE - KRIŽ.MORETINI;0;850;;;P;5.100;180;4.530;40;290;35;20;1;4;37;PLDP
R2;406;1407;KRIŽ.MORETINI - ANKARAN;850;5.130;403;Ankaran;QLTC10;7.923;137;7.255;31;454;20;22;1;3;31;PLDP
R2;406;1407;ANKARAN - MP LAZARET;5.130;8.188;650;MT Lazaret;QLTC10;1.028;84;839;23;72;5;3;0;2;14;PLDP
R2;407;1144;GORENJA VAS - LUÈINE;0;9.000;263;Todraž;MWTC1;900;12;722;24;96;35;9;1;1;23;PLDP
R2;407;1144;LUÈINE - LJUBLJANICA;9.000;13.926;;;P;270;5;217;3;10;25;10;0;0;11;PLDP
R2;407;1145;LJUBLJANICA - VRZDENEC;0;3.800;;;P;220;5;191;5;10;4;5;0;0;5;PLDP
R2;407;1145;VRZDENEC - HORJUL;3.800;6.800;;;P;1.300;40;1.116;10;90;20;15;5;4;21;PLDP
R2;407;1145;HORJUL - VRHNIKA;6.800;14.867;264;Horjul;QLD*;2.010;42;1.709;3;179;23;33;7;14;36;PLDP
R2;408;1374;LOGATEC - ROVTE;0;10.500;393;Logatec;QLTC10;2.545;53;2.103;9;228;32;54;24;42;84;WIM
R2;408;1374;ROVTE -  ŽIRI;10.500;21.351;370;Zavratec;QLTC10;884;45;677;7;92;17;19;9;18;67;WIM
R2;408;1375;ŽIRI - TREBIJA;0;7.350;394;Žiri;QLTC10;3.626;76;3.083;32;311;58;32;12;22;62;PLDP
R2;409;0358;LJ(VIÈ) - AC BREZOVICA;0;2.741;165;Gorjanc;QLTC10;11.032;128;9.504;197;888;95;82;34;104;230;PLDP
R2;409;0300;AC BREZOVICA - BREZOVICA;0;1.400;267;Brezovica;QLTC8;22.014;202;19.082;176;1.925;205;165;69;190;476;DIST
R2;409;0300;BREZOVICA - VRHNIKA;1.400;13.161;611;Drenov Griè;QLTC10;7.139;110;5.868;74;648;116;107;46;170;321;WIM
R2;409;0301;VRHNIKA - LOGATEC;0;9.525;153;Zapolje;QLTC10;6.183;175;4.886;95;630;121;93;65;118;272;WIM
R2;409;0302;LOGATEC (TRŽAŠKA C.) ;0;900;;;P;8.000;180;6.705;100;610;95;130;75;105;239;PLDP
R2;409;0303;KALCE - PLANINA;0;8.337;736;Grèarevec;QLTC10;2.282;211;1.749;38;200;27;21;17;19;55;PLDP
R2;409;0304;PLANINA - RAVBARKOMANDA;0;7.230;612;Ravbarkomanda;QLTC10;1.798;202;1.376;25;131;21;14;13;16;40;PLDP
R2;409;0305;RAVBARKOMANDA - PO(R913);0;3.000;;;P;4.500;200;3.945;30;210;50;30;15;20;60;PLDP
R2;409;0305;PO(R913) - POSTOJNA;3.000;4.491;;;P;9.800;210;8.855;50;500;55;60;20;50;106;PLDP
R2;409;0306;POSTOJNA - RAZDRTO;0;10.980;76;Postojna;QLTC8;5.137;205;4.206;44;377;63;65;32;145;229;WIM
R2;409;0307;RAZDRTO - SENOŽEÈE;0;6.530;22;Senožeèe;MWTC1;3.400;180;2.744;36;200;63;90;32;55;127;PLDP
R2;409;0308;SENOŽEÈE - DIVAÈA;0;8.140;77;Divaèa;QLTC10;1.924;177;1.416;14;134;27;85;8;63;242;WIM
R2;409;0309;DIVAÈA - MATAVUN;0;1.940;684;Škocjan;QLTC10;2.726;237;2.178;24;220;32;20;3;12;36;PLDP
R2;409;0310;MATAVUN - KOZINA;0;7.275;78;Kaèièe;MWTC1;2.900;240;2.155;20;360;45;50;5;25;61;PLDP
R2;409;0311;KOZINA  -  KASTELEC;0;8.960;614;Petrinje;QLTC10;2.164;215;1.666;23;172;24;38;4;22;970;WIM
R2;409;0312;KASTELEC - ÈRNI KAL;0;3.902;;;P;1.700;240;1.145;30;190;30;40;5;20;54;PLDP
R2;409;1435;KORTINE  -  RIŽANA;0;1.353;;;P;2.200;240;1.580;20;245;35;50;5;25;59;PLDP
R2;409;0313;RIŽANA - DEKANI;0;5.910;79;Dekani;QLTC8;4.440;244;3.711;20;338;39;60;3;25;64;PLDP
R2;409;1438;DEKANI - PRIKLJ. SRMIN;0;324;;;P;4.800;230;4.148;40;295;30;40;2;15;54;PLDP
R2;410;1133;BISTRICA - TRŽIÈ;0;320;555;Tržiè;QLTC10;11.804;85;10.541;51;932;72;50;21;52;107;PLDP
R2;410;1134;TRŽIÈ - GOLNIK;0;6.500;556;Senièno;QLTC10;2.375;37;2.127;2;177;13;14;3;2;14;PLDP
R2;410;1134;GOLNIK - KOKRICA;6.500;13.671;258;Tenetiše;QLTC10;4.338;53;3.881;27;314;26;24;7;6;37;PLDP
R2;410;1135;KOKRICA - KRANJ;0;2.234;913;Kokrica;QLTC8;11.710;90;10.622;73;755;66;62;8;34;101;PLDP
R2;411;1471;KRANJ Z  -  POLICA;0;733;;;P;11.800;140;10.160;180;750;240;90;45;195;320;PLDP
R2;411;1428;POLICA - NAKLO(MARINŠEK);0;1.960;51;Naklo;QLTC8;6.890;128;5.768;174;557;81;103;18;61;191;PLDP
R2;411;1428;NAKLO(MARINŠEK) - PRIKLJ. NAKLO;1.960;4.420;;;P;4.500;130;3.615;45;490;65;100;15;40;117;PLDP
R2;411;1428;PRIKLJ. NAKLO - PODTABOR;4.420;7.202;708;Podbrezje;QLTC8;3.023;138;2.523;49;237;27;32;3;14;221;WIM
R2;411;1528;PODTABOR - GOBOVCE;0;1.487;;;P;2.500;130;2.035;45;200;25;25;5;35;62;PLDP
R2;411;1429;GOBOVCE - ÈRNIVEC;0;5.142;707;Dobro Polje;QLTC10;3.167;136;2.626;43;226;33;51;10;42;83;PLDP
R2;412;1454;POLICA - KR(KIDRIÈEVA);0;2.035;718;KR Zlato polje;QLTC10;17.799;147;15.316;208;1.399;192;208;70;259;436;PLDP
R2;412;0359;KRANJ(KIDRIÈEVA  -  ISKRA);0;1.559;717;KR Sejem;QLTC8;16.836;123;14.735;73;1.176;210;203;62;254;372;PLDP
R2;412;0210;KR(ISKRA - LABORE);0;1.450;716;KR Labore;QLTC10;15.792;114;13.609;272;1.172;162;156;57;250;418;PLDP
R2;413;4704;MEDVODE - ZBILJE;0;1.235;;;P;5.500;90;4.770;35;450;70;40;15;30;77;PLDP
R2;413;1079;ZBILJE - VODICE;0;7.386;228;Valburga;QLTC10;5.281;74;4.481;26;530;68;42;21;39;83;PLDP
R2;413;1080;VODICE - MOSTE;0;4.350;229;Žeje;QLTC8;10.572;67;8.572;21;1.254;184;142;60;272;358;WIM
R2;413;1081;MOSTE - DUPLICA;0;4.120;230;Križ;QLTC10;9.809;98;8.395;27;959;109;66;29;126;180;DIST
R2;414;1349;KAMNIK - TUHINJ;0;15.600;376;Laze;QLTC10;2.839;69;2.380;22;279;43;23;7;16;44;PLDP
R2;414;1349;TUHINJ - LOÈICA;15.600;28.318;41;Loèica;QLTC10;1.516;60;1.202;5;184;31;14;5;15;28;PLDP
R2;415;1216;ŽELODNIK - KRTINA;0;1.000;;;P;4.000;40;3.293;30;400;75;45;17;100;123;PLDP
R2;415;1216;KRTINA - MORAVÈE;1.000;9.000;304;Krtina;QLTC10;6.355;44;5.637;32;454;68;46;20;54;96;PLDP
R2;415;1216;MORAVÈE - DRTIJA;9.000;11.080;;;P;2.300;45;1.935;10;190;50;40;15;15;139;WIM
R2;415;1217;DRTIJA - TRATA;0;7.080;;;P;2.000;25;1.775;10;100;30;30;10;20;44;PLDP
R2;415;1217;TRATA - IZLAKE;7.080;15.089;305;Kandrše;QLTC8;1.160;24;985;6;85;17;15;6;22;50;WIM
R2;416;1346;LITIJA - ŠMARTNO;0;2.791;391;Litija;QLTC8;5.180;60;4.481;12;414;53;93;22;45;104;PLDP
R2;416;1347;ŠMARTNO - GRM;0;14.789;375;Èrni Potok;QLTC10;1.341;40;1.138;2;124;16;13;2;6;16;PLDP
R2;416;1425;GRM - RADOHOVA VAS;0;750;;;P;2.500;15;2.105;10;120;45;80;40;85;131;PLDP
R2;416;1348;RADOHOVA VAS - BIÈ;0;2.951;;;P;1.500;10;1.070;5;150;75;75;35;80;127;PLDP
R2;417;1190;ŠMARTNO PRI LITIJI - M.KOSTREVICA;0;1.500;284;Mala Kostrevnica;QLTC10;1.120;19;884;2;82;14;91;15;13;67;PLDP
R2;417;1190;M. KOSTREVICA - LJUBEŽ V LAZIH;1.500;8.339;;;P;900;15;765;2;60;15;40;1;2;26;PLDP
R2;417;1187;LJUBEŽ V LAZIH - MORAVÈE;0;6.310;282;Moravèe;MWTC1;1.000;15;868;2;90;7;15;2;1;12;PLDP
R2;417;4326;MORAVÈE - TIHABOJ-MIRNA;0;11.922;182;Tihaboj;MWTC1;980;6;839;0;104;3;25;2;1;15;PLDP
R2;418;1199;MOKRONOG - ZBURE;0;10.475;407;Zbure;QLTC10;1.283;21;1.086;10;94;17;30;12;13;38;PLDP
R2;418;1200;ZBURE - ŠKOCJAN;0;3.940;291;Škocjan 1;QLTC10;1.099;17;917;17;88;18;26;8;8;34;PLDP
R2;418;1201;ŠKOCJAN - DOBRUŠKA VAS;0;3.281;416;Dobruška vas;QLTC10;3.590;26;3.043;18;345;60;50;26;22;75;PLDP
R2;418;1202;DOBRUŠKA V. - ŠENTJERNEJ;0;5.704;293;Drama;QLTC8;2.575;19;2.186;2;239;41;37;25;26;59;PLDP
R2;419;1203;SOTESKA - STRAŽA;0;5.440;920;Dolenje Polje;QLTC10;3.337;46;2.864;19;258;36;42;30;42;81;PLDP
R2;419;1203;STRAŽA - NM DRSKA;5.440;12.230;294;Potok;QLTC10;5.191;47;4.634;39;371;29;36;15;20;62;PLDP
R2;419;1203;NM DRSKA - NM ŽABJA VAS;12.230;14.471;;;P;14.600;70;13.560;45;700;50;60;80;35;131;PLDP
R2;419;1204;NOVO MESTO - RATEŽ;0;6.160;476;Ratež;QLTC10;4.541;48;3.919;46;343;59;65;28;33;124;WIM
R2;419;1204;RATEŽ - ŠENTJERNEJ;6.160;15.626;295;Mokro Polje;QLTC10;2.804;40;2.426;35;183;37;49;14;20;101;WIM
R2;419;1205;ŠENTJERNEJ - KOSTANJEVICA;0;7.000;683;Šentjernej;QLTC10;3.955;55;3.482;37;264;49;32;18;18;95;DIST
R2;419;1205;KOSTANJEVICA - KRIŽAJ;7.000;10.203;296;Malo Mraševo 2;QLTC10;3.349;65;2.850;34;254;51;51;20;24;116;DIST
R2;419;1206;KRIŽAJ - ÈATEŽ OB SAVI;0;12.868;297;Župeèa vas;QLTC10;2.997;48;2.605;29;218;31;33;14;19;83;DIST
R2;420;1335;BREŽICE - DOBOVA;0;4.500;368;Mostec;QLTC10;3.497;35;3.094;10;274;32;32;7;13;39;PLDP
R2;420;1335;DOBOVA - M.P. RIGONCE;4.500;6.813;676;MP Rigonce;QLTC10;790;9;692;4;72;8;2;2;1;6;PLDP
R2;421;2506;RUÈETNA VAS - ŠTREKLJEVEC;0;7.209;460;Semiè;QLTC10;2.728;25;2.337;21;217;36;45;16;31;68;PLDP
R2;421;2507;ŠTREKLJEVEC - JUGORJE;0;5.890;469;Osojnik;QLTC10;1.262;13;1.028;11;131;25;20;12;22;41;PLDP
R2;422;1333;PODSREDA - SENOVO;0;7.000;365;Veliki Kamen;QLTC10;1.209;21;1.040;15;69;20;15;14;15;36;PLDP
R2;422;1333;SENOVO - BRESTANICA;7.000;16.154;364;Senovo;QLTC8;5.204;40;4.702;20;300;40;43;30;29;75;PLDP
R2;423;1226;ŠENTJUR - ÈRNOLICA;0;2.330;757;Èrnolica;QLTC8;7.788;70;6.881;28;528;88;110;34;49;136;PLDP
R2;423;1281;ÈRNOLICA - LESIÈNO;0;18.149;271;Jelce;QLTC8;1.198;26;1.036;11;83;16;14;4;8;22;PLDP
R2;423;1282;LESIÈNO - ŠONOVO;0;3.300;292;Šonovo;MWTC1;1.500;20;1.240;20;120;35;49;2;14;50;PLDP
R2;423;1282;ŠONOVO - PODSREDA;3.300;10.020;333;Kozje;QLTC8;1.374;27;1.138;12;117;25;23;12;20;42;PLDP
R2;423;1283;PODSREDA - BISTRICA;0;6.720;335;Podsreda 2;MWTC1;1.200;25;951;10;108;20;40;30;16;57;PLDP
R2;423;1243;BISTRICA OB SOTLI - MP BISTRICA;0;1.100;411;MP Bistrica ob Sotli;QLTC10;476;4;318;9;29;15;7;26;68;69;PLDP
R2;424;1166;BOŠTANJ - OREŠJE/SEVNICI;0;5.700;;;P;1.300;4;1.112;9;95;40;25;5;10;34;PLDP
R2;424;1166;OREŠJE/SEVNICI - PLANINA;5.700;21.006;186;Podgorje;QLTC10;786;24;639;7;72;19;12;5;8;21;PLDP
R2;424;1170;PLANINA - DEŽNO;0;1.115;;;P;600;25;460;10;30;25;35;5;10;36;PLDP
R2;424;1225;DEŽNO - ÈRNOLICA;0;11.800;313;Dobje;QLTC10;2.534;24;2.188;8;205;36;39;12;22;51;PLDP
R2;425;1265;POLJANA - MEŽICA;0;3.310;323;Poljana;QLTC8;5.253;45;4.588;37;363;52;65;20;83;247;WIM
R2;425;1265;MEŽICA - ÈRNA;3.310;11.420;579;Mežica;QLTC10;3.411;38;2.866;32;251;36;81;16;91;128;PLDP
R2;425;1265;ÈRNA - ŠENTVID;11.420;23.786;434;Javorje;QLD;399;19;307;2;40;8;11;3;9;15;PLDP
R2;425;1266;ŠENTVID - ŠOŠTANJ;0;16.605;324;Šentvid;MWTC1;1.050;30;918;4;60;10;15;4;9;19;PLDP
R2;425;1267;ŠOŠTANJ - PESJE;0;1.835;167;Šoštanj;QLTC10;11.776;95;10.545;73;767;112;86;28;70;158;PLDP
R2;425;1419;PESJE - VELENJE;0;3.790;166;Pesje;QLTC10;11.513;113;10.109;91;712;147;109;60;172;268;PLDP
R2;426;1269;PESJE - GORENJE;0;6.100;168;Lokovica;QLTC10;6.083;78;5.286;40;400;78;54;41;106;151;PLDP
R2;426;7949;GORENJE  -  REÈICA;0;4.220;35;Paška vas;QLTC10;4.226;57;3.665;32;302;47;41;16;66;95;PLDP
R2;426;7949; REÈICA - LETUŠ;4.220;5.795;176;Reèica ob Paki;QLTC10;3.310;52;2.808;26;257;48;32;16;71;91;PLDP
R2;427;1351;LATKOVA VAS - PREBOLD;0;3.000;741;Latkova vas;QLTC10;5.598;60;5.033;43;366;46;29;8;13;55;PLDP
R2;427;1351;PREBOLD - SPODNJE GABRSKO;3.000;17.800;439;Podmeja;QLTC10;1.302;38;1.149;4;90;11;8;1;1;9;PLDP
R2;427;1351;SPODNJE GABRSKO - TRBOVLJE;17.800;19.617;;;P;5.500;50;5.150;45;160;30;50;10;5;60;PLDP
R2;428;1249;RADMIRJE - LUÈE;0;12.165;202;Ljubno;QLTC10;2.061;40;1.735;20;190;22;27;9;18;43;PLDP
R2;428;1250;LUÈE - SESTRE LOGAR;0;13.800;201;Solèava;QLTC10;1.016;43;841;16;89;8;10;4;5;19;PLDP
R2;428;1252;S.LOGAR - PAVLIÈEVO SEDLO;0;7.453;;;P;60;5;48;2;5;0;0;0;0;1;PLDP
R2;429;1245;VIŠNJA VAS - STRMEC;0;1.600;321;Višnja vas;QLTC8;6.388;95;5.649;37;463;66;49;9;20;72;PLDP
R2;429;1245;STRMEC - DOBRNA;1.600;7.520;348;Lemberg;QLTC10;3.741;74;3.273;27;259;50;32;9;17;54;PLDP
R2;429;1154;ODCEP V DOBRNO;0;1.695;;;P;2.500;70;2.160;25;170;40;20;5;10;38;PLDP
R2;429;1422;DOBRNA - ÈRNOVA;0;3.400;320;Èrnova 2;QLTC10;3.811;65;3.330;12;281;42;46;12;23;58;PLDP
R2;430;0032;PESNICA - PRIKLJ. PESNICA;0;209;;;P;22.500;90;20.005;90;1.460;190;190;95;380;468;PLDP
R2;430;0032;PRIKLJ. PESNICA - MARIBOR;209;4.516;16;Meljska ;QLTC8;21.874;85;19.198;85;1.679;186;136;92;413;457;PLDP
R2;430;0033;MARIBOR - POBREŽJE;0;1.534;;;P;28.000;70;24.895;40;1.800;320;250;75;550;597;PLDP
R2;430;0033;POBREŽJE - TABOR;1.534;4.274;15;Maribor ;QLTC8;30.865;95;27.419;35;2.076;310;298;68;564;621;PLDP
R2;430;0273;MB (PTUJSKA CESTA) - HOÈE;0;3.279;;;P;33.000;115;29.105;210;2.300;360;210;110;590;1.050;WIM
R2;430;1558;MB (PTUJSKA - STRELIŠKA CESTA);0;1.306;;;P;22.500;70;19.155;200;2.000;380;120;90;485;580;PLDP
R2;430;0381;HOÈE  - SLIVNICA;0;965;17;Hoèe;QLTC8;29.964;118;26.011;135;2.471;329;203;114;583;660;PLDP
R2;430;0274;SLIVNICA - FRAM;0;4.810;906;Radizel;QLTC8;6.799;138;6.029;58;450;57;49;6;12;72;PLDP
R2;430;0274;FRAM - SL.BISTRICA;4.810;13.060;38;Bukovec;QLTC8;6.240;108;5.482;52;457;63;53;8;17;77;PLDP
R2;430;1452;ODCEP PRIKLJ. SL. BISTRICA S ;0;1.080;570;Brinje;MWTC1;4.640;45;4.044;10;280;71;95;15;80;125;PLDP
R2;430;0275;SL.BISTRICA ;0;2.626;;;P;13.500;140;12.165;55;850;180;50;10;50;122;PLDP
R2;430;0276; SL.BISTRICA - LOŽNICA;0;1.593;569;Slovenska Bistica;QLTC8;7.450;137;6.520;44;548;96;63;13;29;96;PLDP
R2;430;0277;LOŽNICA - TEPANJE;0;7.910;608;Vrhole;QLTC10;2.492;105;2.073;25;194;55;20;8;12;44;PLDP
R2;430;0278;TEPANJE - SL.KONJICE;0;3.154;48;Dobrnež;QLTC10;11.467;121;9.729;62;1.050;175;86;51;193;257;PLDP
R2;430;0279;SL.KONJICE ;0;815;;;P;11.900;150;10.170;120;930;185;155;45;145;284;PLDP
R2;430;0280;SL.KONJICE - DOBRAVA;0;3.000;49;Zeèe 2;QLTC10;11.516;150;9.939;83;908;172;89;36;139;345;DIST
R2;430;0280;DOBRAVA - STRANICE;3.000;5.272;56;Zeèe;QLTC10;8.522;149;7.242;51;706;141;81;30;122;286;DIST
R2;430;0281;STRANICE - VIŠNJA VAS;0;10.200;67;Stranice;QLTC10;5.422;123;4.622;38;419;85;53;15;67;171;WIM
R2;430;0282;VIŠNJA VAS - CELJE AC;0;6.100;68;Vojnik;QLTC8;14.384;147;12.757;73;1.065;136;110;20;76;267;DIST
R2;430;0282;CELJE AC - CELJE;6.100;8.042;695;CE Hudinja;QLTC10;26.570;116;23.053;115;1.945;378;190;136;637;703;PLDP
R2;431;1350;GORNJI DOLIÈ - STRANICE;0;18.621;377;Vitanje;QLTC10;2.926;47;2.405;20;298;65;32;15;44;74;PLDP
R2;432;1440;ROGATEC;0;170;414;MP Rogatec;QLTC44;1.081;10;961;5;45;15;20;10;15;31;PLDP
R2;432;1284;ROGATEC - MAJŠPERK;0;16.081;336;Stoperce;QLTC10;1.094;25;960;10;66;14;10;3;6;18;PLDP
R2;432;1411;MAJŠPERK ;0;480;;;P;3.000;25;2.570;35;280;55;10;10;15;47;PLDP
R2;432;1285;MAJŠPERK - APAŠKI KRIŽ;0;7.704;441;Lovrenc;QLTC10;4.626;47;4.137;30;292;46;38;10;26;63;PLDP
R2;432;6276;APAŠKI KRIŽ  -  KIDRIÈEVO;0;2.874;586;Kidrièevo;QLTC10;5.012;24;4.449;16;357;52;55;10;49;82;PLDP
R2;433;1287;SENARSKA - LENART;0;4.014;442;Lenart vzhod;QLTC8;2.763;45;2.481;17;194;14;7;1;4;17;PLDP
R2;433;1288;LENART - KRIŽ. SV.ANA;0;4.700;339;Žerjavci;QLTC10;3.706;41;3.321;16;228;35;29;11;25;51;PLDP
R2;433;1288;KRIŽ. SV.ANA - ZG.ŠÈAVNICA;4.700;11.200;28;Zgornja Šèavnica 1;MWTC1;1.800;16;1.585;15;120;12;35;2;15;37;PLDP
R2;433;1288;ZG.ŠÈAVNICA - TRATE;11.200;15.950;29;Zgornja Šèavnica 2;MWTC1;2.000;10;1.844;10;90;19;20;1;6;22;PLDP
R2;433;1289;TRATE - MOST ÈEZ MURO;0;2.040;27;Trate;MWTC1;1.800;8;1.658;8;95;11;10;2;8;17;PLDP
R2;433;1289;MOST ÈEZ MURO - MP TRATE;2.040;2.120;144;MT Trate;QLTC10;1.827;15;1.082;0;730;0;0;0;0;0;PLDP
R2;434;1352;RADLJE - RADELJSKI PRELAZ;0;6.160;668;MT Radelj;QLTC8;909;32;685;0;77;11;18;18;68;65;PLDP
R2;435;1431;MARIBOR - RUŠE;0;9.119;706;Laznica;QLTC8;9.572;63;8.540;42;643;80;98;23;83;237;WIM
R2;435;1439;RUŠE - SELNICA;0;3.198;710;Selnica;QLTC10;3.339;23;2.847;9;259;38;73;14;76;166;DIST
R2;436;0440;DOLJNA POÈEHOVA ;0;931;;;P;5.800;50;5.265;40;290;55;40;15;45;86;PLDP
R2;436;1328;POÈEHOVA - ZG.KUNGOTA;0;6.870;429;Zgornja Kungota;QLTC10;4.308;49;3.820;35;316;33;41;6;8;51;PLDP
R2;436;1329;ZG.KUNGOTA - JURIJ;0;5.565;553;MT Jurij;QLTC10;415;11;373;0;24;2;2;1;2;3;PLDP
R2;437;0267;ŠENTILJ;0;1.598;664;MT Šentilj SC;QLTC8;5.381;31;4.810;8;411;19;10;15;77;70;PLDP
R2;437;0268;ŠENTILJ - PESNICA;0;7.730;628;Ranca;QLTC10;2.986;12;2.599;25;239;25;39;7;40;227;WIM
R2;437;0268;PESNICA - RONDO POÈEHOVA;7.730;10.432;;;P;6.800;15;6.053;45;450;125;60;7;45;107;PLDP
R2;438;1306;ŠENTILJ - TRATE;0;13.409;350;Selnica ob Muri;QLTC10;2.229;29;1.910;23;135;17;12;14;89;84;PLDP
R2;438;1307;TRATE - GORNJA RADGONA;0;15.579;361;Apaèe;QLTC10;2.471;25;2.197;15;165;18;25;8;18;39;PLDP
R2;439;1299;KOBILJE - DOBROVNIK;0;7.730;493;Kobilje;MWTC1;950;5;836;5;45;20;21;13;5;28;PLDP
R2;439;1300;DOBROVNIK - RENKOVCI;0;4.230;45;Dobrovnik;QLTC10;910;20;783;10;55;10;13;5;14;25;PLDP
R2;439;1301;RENKOVCI - BELTINCI;0;6.502;346;Renkovci;QLTC10;1.896;19;1.674;9;101;15;22;17;39;53;PLDP
R2;439;1302;BRATONCI - DOKLEŽOVJE;0;3.800;53;Bratonci;MWTC1;3.200;40;2.873;10;170;30;25;17;35;55;PLDP
R2;439;1302;DOKLEŽOVJE - KRIŽEVCI;3.800;9.490;347;Dokležovje;QLTC10;4.664;46;4.070;21;347;58;59;17;46;89;PLDP
R2;439;1303;KRIŽEVCI - ŽIHLAVA;0;11.630;357;Berkovci;MWTC1;850;5;683;15;75;35;25;10;2;33;PLDP
R2;439;1304;ŽIHLAVA - VIDEM;0;2.950;587;Jamna;QLTC10;2.332;30;2.000;14;214;23;29;7;15;39;PLDP
R2;439;1305;SV. JURIJ OB ŠÈAVNICI - CERKVENJAK;0;6.986;349;Kraljevci;QLD;662;15;544;15;61;9;13;4;1;18;PLDP
R2;439;1525;CERKVENJAK - PRIKLJ.CERKVENJAK;0;1.880;;;P;1.500;10;1.361;15;70;15;25;3;1;24;PLDP
R2;439;1525;PRIKLJ. CERKVENJAK - SENARSKA;1.880;6.735;;;P;900;7;795;15;50;10;20;2;1;20;PLDP
R2;440;1294;PETANJCI - GEDEROVCI;0;3.301;443;Sodišinci;QLTC10;1.710;19;1.464;5;145;25;20;8;24;37;PLDP
R2;440;1295;GEDEROVCI - SKAKOVCI;0;3.370;444;Krajna;MWTC1;2.800;9;2.465;20;170;30;55;6;45;74;PLDP
R2;440;1295;SKAKOVCI - CANKOVA;3.370;6.080;;;P;2.700;20;2.419;15;165;30;10;6;35;43;PLDP
R2;440;1296;CANKOVA - VEÈESLAVCI;0;8.500;344;Cankova;QLTC10;3.456;27;3.122;17;203;28;35;7;17;45;PLDP
R2;440;1296;VEÈESLAVCI - SOTINA;8.500;15.200;681;Sveti Jurij;QLTC10;2.327;21;2.073;16;149;16;32;5;15;39;PLDP
R2;440;1296;SOTINA - MP KUZMA;15.200;16.025;666;MT Kuzma;QLTC10;1.002;7;916;0;64;3;4;2;6;8;PLDP
R2;441;1298;MURSKA SOBOTA ;0;1.000;;;P;10.100;40;9.640;35;290;35;30;10;20;56;PLDP
R2;441;1298;MURSKA SOBOTA - VEŠÈICA;1.000;4.000;345;Èernelavci;QLTC8;7.070;37;6.623;32;319;25;16;4;14;38;PLDP
R2;441;1298;VEŠÈICA - GEDEROVCI;4.000;10.200;334;Gederovci;QLTC8;3.735;23;3.341;18;229;26;25;12;61;71;PLDP
R2;441;1298;GEDEROVCI - MP GEDEROVCI;10.200;10.931;142;MT Gederovci;QLTC10;2.412;17;2.141;2;154;11;8;11;68;56;PLDP
R2;442;1318;MARTJANCI - MORAVSKE TOPLICE;0;3.970;44;Martjanci;QLTC10;4.871;38;4.418;25;276;34;51;8;21;61;PLDP
R2;442;1318;MORAVSKE TOPLICE - DOBROVNIK;3.970;13.712;494;Filovci;QLTC10;1.674;26;1.469;18;94;16;32;5;14;39;PLDP
R2;442;1319;DOBROVNIK - RONDO DOLGA VAS;0;10.402;358;Mostje;QLTC10;2.080;28;1.832;14;112;14;34;8;38;55;PLDP
R2;443;1406;M.SOBOTA - LIPOVCI;0;3.500;148;MS-Bakša;QLTC8;11.821;65;10.511;107;693;121;111;48;165;258;PLDP
R2;443;1397;LIPOVCI - BRATONCI;0;1.348;146;Lipovci;QLTC10;11.516;60;10.131;66;740;115;107;71;226;290;PLDP
R2;443;0320;BRATONCI - BELTINCI;0;2.261;;;P;7.100;50;5.890;45;470;370;85;40;150;254;PLDP
R2;443;0321;BELTINCI - ÈRENŠOVCI;0;5.820;87;Odranci;QLTC10;3.889;32;3.425;33;251;37;34;18;59;87;PLDP
R2;443;0369;ÈRENŠOVCI ;0;409;;;P;3.600;30;3.185;35;210;35;45;15;45;82;PLDP
R2;443;0322;ÈRENŠOVCI - DOL.LAKOŠ;0;14.052;88;Hotiza;QLTC10;2.825;36;2.467;34;171;30;34;9;44;71;PLDP
R2;443;1488;DOL. LAKOŠ - LENDAVA;0;1.365;907;Lendava;QLTC10;2.775;23;2.527;13;165;15;21;4;7;26;PLDP
R2;443;1320;LENDAVA - DOLINA;0;6.240;;;P;2.000;10;1.842;5;110;15;15;2;1;15;PLDP
R2;443;1320;DOLINA - MP PINCE;6.240;6.495;675;MT Pince;QLTC10;324;8;279;1;32;1;1;1;1;2;PLDP
R2;444;0344;RAZDRTO - MANÈE;0;13.470;644;Podgriè;QLTC10;620;82;405;17;49;15;21;9;22;40;PLDP
R2;444;0345;MANÈE - VIPAVA;0;1.429;735;Gradišèe pri Vipavi;QLTC10;3.657;95;3.116;28;295;41;40;15;27;66;PLDP
R2;444;1473;VIPAVA ;0;1.400;;;P;5.200;90;4.670;35;290;45;50;10;10;61;PLDP
R2;444;1473;VIPAVA - AJDOVŠÈINA;1.400;7.040;624;Log pri Vipavi;QLTC10;5.526;82;4.944;39;336;36;66;8;15;71;PLDP
